"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AL162726.3",1.34588465892216e-136,0.278744336672554,0.991,0.441,2.69176931784431e-133,"8","AL162726.3"
"CHAT",1.78203923755951e-136,0.339797185059275,0.978,0.466,3.56407847511902e-133,"8","CHAT"
"LINC012011",6.15580995071214e-133,0.929208001453119,0.996,0.545,1.23116199014243e-129,"8","LINC01201"
"PPP1R17",1.58025726788737e-124,0.26844557344106,0.996,0.637,3.16051453577473e-121,"8","PPP1R17"
"CNBD1",5.25376459416839e-124,0.407095178559942,0.978,0.475,1.05075291883368e-120,"8","CNBD1"
"KLHL11",3.24056994966347e-123,0.799484741172443,0.996,0.596,6.48113989932695e-120,"8","KLHL1"
"AC078845.1",5.42224779023856e-123,0.835387857969678,0.961,0.38,1.08444955804771e-119,"8","AC078845.1"
"PHOX2B",3.04076473680803e-122,0.585595617008739,0.952,0.316,6.08152947361605e-119,"8","PHOX2B"
"BRINP31",8.79402153385348e-122,0.85486576748587,0.983,0.585,1.7588043067707e-118,"8","BRINP3"
"NXPH12",2.62179860926201e-121,0.903547150834616,0.991,0.523,5.24359721852403e-118,"8","NXPH1"
"OVCH1",5.19624507521726e-120,0.581062255746962,0.974,0.58,1.03924901504345e-116,"8","OVCH1"
"STMN22",1.3176844012024e-116,2.21682214454476,0.996,0.616,2.63536880240481e-113,"8","STMN2"
"ONECUT31",1.32236103817456e-116,0.722029734362582,0.974,0.421,2.64472207634912e-113,"8","ONECUT3"
"SLC35F41",5.47716656884907e-116,0.864437843810566,0.996,0.587,1.09543331376981e-112,"8","SLC35F4"
"IQCJ1",2.52545550017148e-114,0.700507365858146,0.978,0.527,5.05091100034297e-111,"8","IQCJ"
"PLXNA41",6.7828514871487e-114,2.42038458717799,0.991,0.584,1.35657029742974e-110,"8","PLXNA4"
"EYS1",1.29886715436762e-112,1.54917509505771,0.996,0.67,2.59773430873524e-109,"8","EYS"
"SMPD31",7.033583908653e-112,1.50461404465539,0.983,0.49,1.4067167817306e-108,"8","SMPD3"
"LINC00276",2.24652751079616e-111,0.375767808992516,0.991,0.473,4.49305502159231e-108,"8","LINC00276"
"GABRA32",1.42925419456233e-109,0.707382403368341,0.987,0.522,2.85850838912466e-106,"8","GABRA3"
"DLC11",1.66330406153264e-109,2.23858281688753,0.97,0.551,3.32660812306527e-106,"8","DLC1"
"ADCY8",6.53546767447323e-109,0.290185237342777,0.978,0.644,1.30709353489465e-105,"8","ADCY8"
"AKAP62",1.00425765598054e-108,1.86350506291405,1,0.823,2.00851531196109e-105,"8","AKAP6"
"ONECUT22",8.67603538243802e-107,1.65051697231702,1,0.626,1.7352070764876e-103,"8","ONECUT2"
"CNTN51",9.66587258648833e-106,3.01306631548233,0.944,0.591,1.93317451729767e-102,"8","CNTN5"
"AC105389.1",1.97077217288532e-105,0.295963561524071,0.913,0.528,3.94154434577064e-102,"8","AC105389.1"
"SLC5A7",3.16555937236117e-105,0.66242436491864,0.926,0.677,6.33111874472235e-102,"8","SLC5A7"
"GLRA21",3.67436375702126e-104,0.932406905863985,0.961,0.57,7.34872751404253e-101,"8","GLRA2"
"XKR41",6.84047199155306e-104,2.04140798150793,1,0.721,1.36809439831061e-100,"8","XKR4"
"NCAM22",1.17056198514703e-102,2.00960429804484,0.996,0.602,2.34112397029405e-99,"8","NCAM2"
"CNTNAP41",2.03189182109046e-101,0.772873264770638,0.952,0.47,4.06378364218092e-98,"8","CNTNAP4"
"NEFM1",2.06095195574608e-101,1.67150927791081,1,0.559,4.12190391149215e-98,"8","NEFM"
"NEFL1",4.90902008460175e-100,1.511545382575,0.991,0.806,9.81804016920349e-97,"8","NEFL"
"SCN9A1",5.23826748542909e-100,0.911763565546162,0.978,0.527,1.04765349708582e-96,"8","SCN9A"
"LHX4",5.93683873256507e-100,0.296890517813095,0.922,0.527,1.18736774651301e-96,"8","LHX4"
"SYT71",8.1879661565106e-99,0.627586062331773,0.983,0.537,1.63759323130212e-95,"8","SYT7"
"FAM155A2",4.89496304398132e-98,1.84082066053652,0.996,0.801,9.78992608796265e-95,"8","FAM155A"
"DCX2",5.03138070338207e-98,1.75350826532259,0.987,0.641,1.00627614067641e-94,"8","DCX"
"INA1",9.09852591893175e-98,1.41143487041871,0.983,0.502,1.81970518378635e-94,"8","INA"
"SNAP911",2.54892455072178e-97,1.67831238916839,0.952,0.431,5.09784910144355e-94,"8","SNAP91"
"VSTM2B1",2.27819675158874e-96,0.274162538308966,0.935,0.34,4.55639350317748e-93,"8","VSTM2B"
"NCAM12",2.55273347625902e-96,1.59928895789578,1,0.909,5.10546695251805e-93,"8","NCAM1"
"SYT41",6.0887477076619e-96,0.940298140366516,1,0.466,1.21774954153238e-92,"8","SYT4"
"SPOCK31",8.96499755449842e-96,0.643972959261917,0.987,0.635,1.79299951089968e-92,"8","SPOCK3"
"NRXN11",1.48045798985532e-95,2.06101310203115,1,0.909,2.96091597971065e-92,"8","NRXN1"
"SEMA6D2",2.13487906186539e-94,2.27284976548653,1,0.748,4.26975812373079e-91,"8","SEMA6D"
"AC079160.1",2.41722140112582e-94,0.342141901098143,0.944,0.476,4.83444280225163e-91,"8","AC079160.1"
"GRIK22",1.00114419053677e-93,2.05159695588855,0.987,0.741,2.00228838107354e-90,"8","GRIK2"
"CACNA1B2",1.04907487886526e-93,1.67701577035727,1,0.829,2.09814975773051e-90,"8","CACNA1B"
"KLHL41",2.27351127194251e-91,0.346244994485564,0.97,0.552,4.54702254388503e-88,"8","KLHL4"
"CTNNA21",1.44835817332976e-90,1.61236947691657,1,0.969,2.89671634665951e-87,"8","CTNNA2"
"CACNA1E1",6.56184208675855e-89,0.716699285253047,0.974,0.48,1.31236841735171e-85,"8","CACNA1E"
"MYT12",2.3647474474422e-88,1.39952433105221,0.978,0.601,4.7294948948844e-85,"8","MYT1"
"EBF12",4.69852342391762e-88,1.60302441466415,1,0.869,9.39704684783524e-85,"8","EBF1"
"ST182",7.90690780031384e-88,1.64313753304353,1,0.63,1.58138156006277e-84,"8","ST18"
"MARCH111",6.99398752880159e-87,0.95791913817167,0.918,0.432,1.39879750576032e-83,"8","MARCH11"
"CELF42",1.97627649170016e-86,1.57374941746058,0.961,0.527,3.95255298340033e-83,"8","CELF4"
"P2RX32",2.4498789291422e-86,0.666283013568885,0.974,0.689,4.8997578582844e-83,"8","P2RX3"
"ST8SIA31",3.24727410638764e-85,0.508641393386068,0.926,0.385,6.49454821277527e-82,"8","ST8SIA3"
"ARFGEF31",4.59982219376954e-85,0.341280657426401,0.957,0.563,9.19964438753908e-82,"8","ARFGEF3"
"PDZRN41",1.15898121213149e-84,0.478395098021799,0.926,0.398,2.31796242426297e-81,"8","PDZRN4"
"CCDC32",1.3715899579416e-84,0.646500725853578,0.996,0.574,2.74317991588319e-81,"8","CCDC3"
"GPRIN31",1.83367852725863e-84,0.632158574437797,0.948,0.565,3.66735705451726e-81,"8","GPRIN3"
"AC105389.3",2.68072187974211e-84,1.11884267443707,0.874,0.422,5.36144375948423e-81,"8","AC105389.3"
"MAP62",1.45893568243567e-82,1.43618102591911,1,0.729,2.91787136487135e-79,"8","MAP6"
"ELAVL42",1.3547993723407e-81,1.50321566704297,0.974,0.559,2.70959874468141e-78,"8","ELAVL4"
"SYT12",1.49561362669428e-81,1.47551566809121,1,0.965,2.99122725338857e-78,"8","SYT1"
"CPNE81",2.12475349796741e-80,0.609232781728374,0.974,0.77,4.24950699593483e-77,"8","CPNE8"
"MAP22",4.04587727974591e-80,1.11307442278821,1,0.983,8.09175455949181e-77,"8","MAP2"
"GRIA41",5.46613466440766e-80,1.59487941600266,1,0.765,1.09322693288153e-76,"8","GRIA4"
"AP003049.21",1.31460006098603e-79,0.324995197185463,0.961,0.487,2.62920012197207e-76,"8","AP003049.2"
"LINC005992",4.34353826726825e-79,0.835896837717798,0.983,0.524,8.68707653453651e-76,"8","LINC00599"
"DSCAML11",1.4407852973721e-78,1.02666834859584,0.944,0.54,2.88157059474419e-75,"8","DSCAML1"
"ROBO23",2.07537559319954e-78,1.63021083572744,1,0.927,4.15075118639908e-75,"8","ROBO2"
"TMEFF21",1.43791480357078e-77,1.50991700991895,0.961,0.567,2.87582960714155e-74,"8","TMEFF2"
"GAP431",4.56758525948637e-77,1.58007640381357,0.926,0.643,9.13517051897274e-74,"8","GAP43"
"TMEM1961",1.22664876928696e-76,0.537757923992177,0.948,0.526,2.45329753857391e-73,"8","TMEM196"
"PLCL12",6.50992897801487e-76,1.57989878836844,0.974,0.61,1.30198579560297e-72,"8","PLCL1"
"RIMS11",9.31270199101091e-76,1.52421770933554,1,0.639,1.86254039820218e-72,"8","RIMS1"
"DSCAM1",1.23351376037e-75,1.08092073950462,0.926,0.477,2.46702752074001e-72,"8","DSCAM"
"IQCJ-SCHIP12",1.58368327216304e-75,1.65993469097111,0.991,0.679,3.16736654432607e-72,"8","IQCJ-SCHIP1"
"UNC791",1.57956099331855e-74,1.34501262250389,0.935,0.65,3.1591219866371e-71,"8","UNC79"
"PCSK22",1.70413939820502e-74,0.857015130898844,0.978,0.552,3.40827879641005e-71,"8","PCSK2"
"AC008415.11",1.86253555618566e-74,0.977276652483522,0.996,0.794,3.72507111237132e-71,"8","AC008415.1"
"KLF73",3.52420065722515e-74,1.39828988308808,0.957,0.734,7.0484013144503e-71,"8","KLF7"
"LINC022531",1.39064136816105e-73,0.25896389986633,0.996,0.854,2.78128273632209e-70,"8","LINC02253"
"UNC5A",1.53948240135957e-73,0.300826114718271,0.926,0.473,3.07896480271913e-70,"8","UNC5A"
"RUNX1T13",1.92280709600822e-73,1.59434234906802,0.957,0.627,3.84561419201645e-70,"8","RUNX1T1"
"PDE2A2",2.49061517398879e-73,0.347573298523628,0.965,0.506,4.98123034797759e-70,"8","PDE2A"
"DCLK11",2.29656104308025e-72,1.21170313133298,1,0.948,4.59312208616049e-69,"8","DCLK1"
"ATP8A21",2.46813902076113e-72,1.09767492384239,0.983,0.539,4.93627804152226e-69,"8","ATP8A2"
"PGM2L12",5.53379240182102e-72,1.28164363251643,0.983,0.673,1.1067584803642e-68,"8","PGM2L1"
"SPNS21",6.02617443189373e-72,0.256602144972984,0.931,0.505,1.20523488637875e-68,"8","SPNS2"
"ITGA92",6.12399136598891e-72,0.697908476684447,0.961,0.566,1.22479827319778e-68,"8","ITGA9"
"PCDH11Y",1.18588346022414e-71,1.23392147124003,0.974,0.45,2.37176692044829e-68,"8","PCDH11Y"
"BICDL11",2.78842335571526e-71,0.56612774167612,0.931,0.408,5.57684671143052e-68,"8","BICDL1"
"PCDH91",2.52363913810549e-70,1.69041832229723,0.97,0.844,5.04727827621097e-67,"8","PCDH9"
"LINC01934",5.26865253942432e-70,0.324333121993691,0.948,0.445,1.05373050788486e-66,"8","LINC01934"
"MIR217HG2",6.87867483293339e-70,0.604270204054807,0.965,0.57,1.37573496658668e-66,"8","MIR217HG"
"ONECUT12",7.79121459225781e-70,1.12712097056468,0.974,0.731,1.55824291845156e-66,"8","ONECUT1"
"CCSER11",8.90829085493062e-69,1.39790466083745,0.991,0.682,1.78165817098612e-65,"8","CCSER1"
"TRMT9B2",9.29913599793639e-67,0.670888416645694,0.974,0.766,1.85982719958728e-63,"8","TRMT9B"
"AC120193.11",9.41769471701692e-67,0.785437871164276,0.926,0.504,1.88353894340338e-63,"8","AC120193.1"
"RIMBP21",1.3666253414788e-66,1.24972318389291,0.991,0.648,2.73325068295761e-63,"8","RIMBP2"
"ANK32",3.33895232363927e-66,1.5031281227665,1,0.946,6.67790464727855e-63,"8","ANK3"
"MTMR72",6.15528820330456e-66,0.937790046201473,0.978,0.739,1.23105764066091e-62,"8","MTMR7"
"MYO164",1.35512561368979e-65,1.31467633048961,0.987,0.694,2.71025122737958e-62,"8","MYO16"
"ANK22",1.5892594949959e-65,1.21015082235139,1,0.964,3.17851898999179e-62,"8","ANK2"
"CELF32",2.21320906153648e-65,1.25358941935548,0.887,0.654,4.42641812307296e-62,"8","CELF3"
"POU2F22",1.20176826058327e-64,1.13642468824875,0.909,0.594,2.40353652116655e-61,"8","POU2F2"
"NMNAT21",5.05234396290725e-64,1.06748784249046,0.965,0.555,1.01046879258145e-60,"8","NMNAT2"
"KCND21",3.00723886810162e-63,0.638700895593671,0.957,0.618,6.01447773620325e-60,"8","KCND2"
"SGIP11",4.17862339830318e-63,1.36119689504281,0.9,0.587,8.35724679660636e-60,"8","SGIP1"
"NFASC2",8.33562264924003e-63,1.12568278732649,0.961,0.688,1.66712452984801e-59,"8","NFASC"
"SCN3A1",1.47595293971409e-61,1.24931929283867,0.892,0.687,2.95190587942818e-58,"8","SCN3A"
"PHACTR32",2.47319208933267e-61,1.32759245281635,0.905,0.661,4.94638417866535e-58,"8","PHACTR3"
"ENOX22",3.34777632525557e-61,1.26678342457907,0.983,0.702,6.69555265051114e-58,"8","ENOX2"
"OLFM32",1.49383529089231e-60,0.338747579826611,0.939,0.618,2.98767058178462e-57,"8","OLFM3"
"FNDC52",3.69093293927061e-60,0.496166351616188,0.905,0.58,7.38186587854123e-57,"8","FNDC5"
"SRRM42",6.80738590302292e-60,1.10621594369293,0.996,0.749,1.36147718060458e-56,"8","SRRM4"
"KCNH73",7.4815002062521e-60,1.32245341762174,1,0.71,1.49630004125042e-56,"8","KCNH7"
"VAV32",8.1524784184364e-60,0.588904265844686,0.991,0.688,1.63049568368728e-56,"8","VAV3"
"PRICKLE12",1.14077878168178e-59,0.390070120015592,0.935,0.567,2.28155756336356e-56,"8","PRICKLE1"
"LZTS12",1.30618567721998e-59,0.892635792116794,0.935,0.574,2.61237135443995e-56,"8","LZTS1"
"SRRM32",1.32496203087968e-59,0.870239196934053,0.913,0.578,2.64992406175937e-56,"8","SRRM3"
"MIAT2",2.11229353786795e-59,0.945413356747244,0.996,0.881,4.22458707573589e-56,"8","MIAT"
"PRICKLE22",3.27715552212602e-59,1.29264197584668,1,0.752,6.55431104425205e-56,"8","PRICKLE2"
"SEMA3D",1.56138752533495e-58,0.501923828471531,0.961,0.738,3.12277505066989e-55,"8","SEMA3D"
"MYT1L1",1.90592524440007e-58,0.881075608837451,0.935,0.656,3.81185048880014e-55,"8","MYT1L"
"ABTB23",2.6427659439454e-58,0.657912808584531,0.965,0.528,5.2855318878908e-55,"8","ABTB2"
"PDE1C",8.8515348484008e-58,0.263520084912354,0.944,0.522,1.77030696968016e-54,"8","PDE1C"
"RAPGEF42",1.73632847885014e-57,0.487952468207817,0.991,0.718,3.47265695770028e-54,"8","RAPGEF4"
"CADPS4",1.78746697505744e-57,1.12818783478765,0.961,0.691,3.57493395011488e-54,"8","CADPS"
"TMEM1631",2.2395697286863e-57,0.363069676626625,0.961,0.615,4.4791394573726e-54,"8","TMEM163"
"DNM31",2.67195355209756e-57,1.14482272761075,0.965,0.713,5.34390710419511e-54,"8","DNM3"
"FAM135B1",4.54024517362553e-57,0.374513708986178,0.948,0.527,9.08049034725106e-54,"8","FAM135B"
"B3GAT2",8.35016336562056e-57,0.462247204144277,0.887,0.588,1.67003267312411e-53,"8","B3GAT2"
"CNTN22",1.74875406743856e-56,0.270395474846468,0.926,0.572,3.49750813487712e-53,"8","CNTN2"
"SLC22A153",4.97203864816276e-56,0.295179150624682,0.944,0.613,9.94407729632552e-53,"8","SLC22A15"
"HECW11",5.74574189635643e-54,1.58714078741956,0.874,0.711,1.14914837927129e-50,"8","HECW1"
"RIMS22",8.75312187423231e-54,0.957805229483239,0.987,0.881,1.75062437484646e-50,"8","RIMS2"
"RAB3C1",7.90024452710937e-53,1.17689921214163,0.996,0.79,1.58004890542187e-49,"8","RAB3C"
"PTPRD2",9.72317633265771e-53,1.10670110975326,1,0.995,1.94463526653154e-49,"8","PTPRD"
"PLEKHA62",1.64432360388828e-52,0.951736088627165,0.961,0.769,3.28864720777657e-49,"8","PLEKHA6"
"PKIB",4.75506654758375e-52,0.316640059393291,0.952,0.484,9.5101330951675e-49,"8","PKIB"
"CNTN11",1.30523256841973e-51,1.11785842820496,0.879,0.583,2.61046513683946e-48,"8","CNTN1"
"CPE3",5.30425401058973e-51,1.04231701226922,0.983,0.698,1.06085080211795e-47,"8","CPE"
"LINC019332",5.35155612422346e-51,0.499999010987345,0.931,0.643,1.07031122484469e-47,"8","LINC01933"
"MCF2L2",5.82416107254422e-51,0.427862397188948,0.939,0.72,1.16483221450884e-47,"8","MCF2L2"
"NAV32",6.83833779765265e-50,1.42068734844209,0.922,0.845,1.36766755953053e-46,"8","NAV3"
"LMX1B2",7.23760514438477e-50,0.257142052779804,0.987,0.605,1.44752102887695e-46,"8","LMX1B"
"PHACTR11",7.5851668869001e-50,1.15898383119873,0.948,0.706,1.51703337738002e-46,"8","PHACTR1"
"KALRN2",1.67251555398451e-49,0.740611130310159,1,0.951,3.34503110796902e-46,"8","KALRN"
"KCNH1",7.33452855028321e-49,0.485533352002966,0.896,0.709,1.46690571005664e-45,"8","KCNH1"
"MIR137HG2",9.2789766569612e-49,0.707901876175262,0.913,0.586,1.85579533139224e-45,"8","MIR137HG"
"FAM78B",1.46961222531868e-48,0.368230282340864,0.896,0.538,2.93922445063737e-45,"8","FAM78B"
"ANKRD442",1.5279550534621e-48,0.81335148255757,0.931,0.546,3.0559101069242e-45,"8","ANKRD44"
"ELAVL22",1.59109960253603e-48,1.07554842271657,0.996,0.787,3.18219920507206e-45,"8","ELAVL2"
"LRRTM41",2.00166535597682e-48,1.40987292955925,0.931,0.879,4.00333071195364e-45,"8","LRRTM4"
"THSD7A1",1.78925807719789e-47,0.870491296969925,1,0.809,3.57851615439578e-44,"8","THSD7A"
"PTPRO2",2.81559765997049e-47,1.25976241048371,0.965,0.734,5.63119531994097e-44,"8","PTPRO"
"PPFIA21",3.06251689672116e-46,0.948967941138591,0.926,0.809,6.12503379344232e-43,"8","PPFIA2"
"CCBE11",5.13246133201127e-46,0.273355468133723,0.848,0.641,1.02649226640225e-42,"8","CCBE1"
"RGS72",7.40134373961635e-46,0.928728768635212,0.931,0.581,1.48026874792327e-42,"8","RGS7"
"AFAP13",5.67560142865089e-45,0.875105053293372,0.978,0.781,1.13512028573018e-41,"8","AFAP1"
"EDIL32",6.90489219856002e-45,1.53655560055468,0.883,0.655,1.380978439712e-41,"8","EDIL3"
"NRG12",7.79733722853194e-45,1.05389485292439,0.97,0.954,1.55946744570639e-41,"8","NRG1"
"SPOCK11",1.70935712864218e-44,0.928950987044125,0.952,0.712,3.41871425728436e-41,"8","SPOCK1"
"DPYD2",6.71466881150418e-44,0.859405119535524,0.961,0.684,1.34293376230084e-40,"8","DPYD"
"FRY1",7.49915844139134e-44,1.19696574048995,0.909,0.78,1.49983168827827e-40,"8","FRY"
"NEK101",7.74427593593884e-44,0.355599518676565,0.978,0.545,1.54885518718777e-40,"8","NEK10"
"ROR22",4.10639640937444e-43,0.355233994323443,0.961,0.569,8.21279281874888e-40,"8","ROR2"
"KLHL242",7.10313233045899e-43,0.854181387941818,0.978,0.745,1.4206264660918e-39,"8","KLHL24"
"MTSS11",1.17602272353739e-42,0.935577651272525,0.883,0.728,2.35204544707479e-39,"8","MTSS1"
"ELAVL32",1.72947622526677e-42,0.991196455205226,0.84,0.617,3.45895245053354e-39,"8","ELAVL3"
"RUNDC3B1",3.86053017017432e-42,0.789445244265293,0.831,0.498,7.72106034034864e-39,"8","RUNDC3B"
"GABRB32",3.99775575773401e-42,0.9408814070273,0.935,0.663,7.99551151546803e-39,"8","GABRB3"
"ROBO13",4.64854000655451e-42,1.02625666684082,1,0.954,9.29708001310903e-39,"8","ROBO1"
"DNER1",7.64634817875559e-42,1.16263626060706,0.835,0.507,1.52926963575112e-38,"8","DNER"
"ST3GAL12",3.12729462185886e-40,0.485447313363433,0.909,0.547,6.25458924371771e-37,"8","ST3GAL1"
"SORBS21",6.98553267980499e-40,1.11225827614586,0.991,0.904,1.397106535961e-36,"8","SORBS2"
"PACRG2",1.62431079709994e-39,0.645820998963808,0.926,0.581,3.24862159419987e-36,"8","PACRG"
"ESRRG2",9.03112493206738e-39,1.23353267278936,0.913,0.759,1.80622498641348e-35,"8","ESRRG"
"SUSD41",1.74915851840639e-38,0.348341900666419,0.788,0.458,3.49831703681278e-35,"8","SUSD4"
"PCAT12",2.6174323425529e-38,0.331677579663053,0.987,0.713,5.23486468510581e-35,"8","PCAT1"
"KCNB21",4.11202085850684e-38,1.24613007356684,0.835,0.577,8.22404171701368e-35,"8","KCNB2"
"APBA11",8.74548729152604e-38,0.86128516766299,0.879,0.541,1.74909745830521e-34,"8","APBA1"
"MAP3K132",8.97804677893467e-38,0.765472833690125,0.961,0.784,1.79560935578693e-34,"8","MAP3K13"
"AL445623.22",1.2565215919842e-37,0.755269935449182,0.978,0.726,2.5130431839684e-34,"8","AL445623.2"
"MAPT1",1.41016825508271e-37,0.994912814984358,0.775,0.474,2.82033651016542e-34,"8","MAPT"
"KCNH82",1.96093472371422e-37,0.899978133068118,1,0.894,3.92186944742844e-34,"8","KCNH8"
"DTNA3",1.9803750029192e-37,1.38097715856181,0.961,0.636,3.9607500058384e-34,"8","DTNA"
"CACNA1A3",2.57022886687798e-37,0.781861460692486,0.952,0.651,5.14045773375596e-34,"8","CACNA1A"
"FHIT1",3.30283395339125e-37,0.74381806132709,0.996,0.773,6.60566790678249e-34,"8","FHIT"
"NYAP21",3.46063209904933e-37,0.696396242581444,0.766,0.346,6.92126419809865e-34,"8","NYAP2"
"SLC41A21",4.5288793765538e-37,0.356111827281834,0.84,0.503,9.05775875310759e-34,"8","SLC41A2"
"AFF32",5.67727911837022e-37,0.882109646425773,0.991,0.942,1.13545582367404e-33,"8","AFF3"
"HIVEP31",1.65715549676071e-36,0.933485534743711,0.892,0.613,3.31431099352142e-33,"8","HIVEP3"
"SLC8A11",1.3698045297458e-35,1.03827530286796,0.944,0.872,2.7396090594916e-32,"8","SLC8A1"
"NRG32",1.78153287990777e-35,1.01832886898394,0.944,0.895,3.56306575981554e-32,"8","NRG3"
"FRMD52",6.9543460964904e-34,0.782319970448436,0.996,0.862,1.39086921929808e-30,"8","FRMD5"
"ANXA23",7.7330648465558e-34,0.301245678262996,0.957,0.823,1.54661296931116e-30,"8","ANXA2"
"POU6F21",8.02889060130997e-34,1.29841503171021,0.853,0.726,1.60577812026199e-30,"8","POU6F2"
"ISL1",3.03361082094655e-33,1.23762576862165,0.727,0.403,6.0672216418931e-30,"8","ISL1"
"FAM171B2",1.0098820005365e-32,0.831565990736849,0.892,0.662,2.01976400107299e-29,"8","FAM171B"
"BACH21",1.06732811449581e-32,1.02711144617544,1,0.927,2.13465622899162e-29,"8","BACH2"
"SCHLAP1",1.34878697822788e-32,0.253384867930642,0.19,0.424,2.69757395645576e-29,"8","SCHLAP1"
"GRK53",1.4132798386786e-32,0.631769523128088,0.965,0.662,2.8265596773572e-29,"8","GRK5"
"GAD11",1.75167337346514e-32,0.377319614092676,0.788,0.451,3.50334674693029e-29,"8","GAD1"
"IGSF1",2.77690820951172e-32,0.349424153536227,0.896,0.611,5.55381641902345e-29,"8","IGSF1"
"ATP1A31",3.56455407381576e-32,0.948223074136981,0.771,0.601,7.12910814763151e-29,"8","ATP1A3"
"PID12",5.48112399061542e-32,0.27733554165328,0.823,0.594,1.09622479812308e-28,"8","PID1"
"HIVEP22",9.06006327106064e-32,0.589136359681274,0.991,0.764,1.81201265421213e-28,"8","HIVEP2"
"GAD2",1.11770351831167e-31,0.560708570297462,0.749,0.52,2.23540703662335e-28,"8","GAD2"
"ALK2",2.39570550264831e-31,1.39283829332342,0.978,0.699,4.79141100529662e-28,"8","ALK"
"PCDH11X1",2.49580449849135e-31,0.666720479566469,0.991,0.761,4.9916089969827e-28,"8","PCDH11X"
"CACNA1C2",3.92877719394983e-31,0.958230033273136,0.866,0.643,7.85755438789966e-28,"8","CACNA1C"
"SYN32",5.13428716242946e-31,1.36339495256124,0.823,0.71,1.02685743248589e-27,"8","SYN3"
"FRMD4A2",5.8473856848927e-31,0.680082121637684,0.987,0.974,1.16947713697854e-27,"8","FRMD4A"
"SHANK22",7.07791149888604e-31,0.64003912275773,0.922,0.787,1.41558229977721e-27,"8","SHANK2"
"SCML41",8.68850769051598e-31,0.388655133075654,0.779,0.617,1.7377015381032e-27,"8","SCML4"
"NRXN31",1.93094182869665e-30,1.04144617057881,0.961,0.893,3.86188365739329e-27,"8","NRXN3"
"AC092691.11",2.25624400713394e-30,0.995900560050481,0.931,0.648,4.51248801426788e-27,"8","AC092691.1"
"OPCML2",2.83574090795684e-30,0.668017836256966,0.965,0.644,5.67148181591368e-27,"8","OPCML"
"CDH131",3.02300813869048e-30,0.531691470773846,0.883,0.566,6.04601627738096e-27,"8","CDH13"
"DACH22",1.37968272557079e-29,0.814254802737421,0.922,0.648,2.75936545114157e-26,"8","DACH2"
"PAK32",6.53847045801661e-29,0.857965727248046,0.983,0.918,1.30769409160332e-25,"8","PAK3"
"KIF26B2",1.00665149971712e-28,1.72869823021675,0.792,0.665,2.01330299943424e-25,"8","KIF26B"
"FGF122",1.07201329711311e-28,0.661897392014968,0.896,0.588,2.14402659422622e-25,"8","FGF12"
"CDH121",1.00761581759117e-27,0.39463490910218,0.827,0.471,2.01523163518234e-24,"8","CDH12"
"GRIK12",1.28766144327898e-27,0.38178970776298,0.853,0.504,2.57532288655796e-24,"8","GRIK1"
"CPEB23",1.51474939884885e-27,0.382105202466493,0.909,0.673,3.0294987976977e-24,"8","CPEB2"
"BASP1-AS12",2.09858485011199e-27,0.921769982181983,0.753,0.592,4.19716970022397e-24,"8","BASP1-AS1"
"NKAIN32",3.60819042175362e-27,1.23414069995319,0.996,0.86,7.21638084350725e-24,"8","NKAIN3"
"MAML32",5.33886350640588e-27,0.718149175056949,0.996,0.961,1.06777270128117e-23,"8","MAML3"
"L1CAM1",6.73989286447516e-27,1.02042691951797,0.727,0.585,1.34797857289503e-23,"8","L1CAM"
"EPB41L4A2",9.39416830910953e-27,0.710695427343777,1,0.863,1.87883366182191e-23,"8","EPB41L4A"
"AC022639.12",1.41586621058949e-26,0.634292932408174,0.996,0.986,2.83173242117898e-23,"8","AC022639.1"
"DOCK42",3.8872579003908e-26,0.711001011582976,1,0.962,7.77451580078159e-23,"8","DOCK4"
"RAP1GAP22",4.29936710505934e-26,0.357603534936893,0.831,0.49,8.59873421011868e-23,"8","RAP1GAP2"
"DISP32",4.52413807532541e-26,0.430069959290445,0.827,0.584,9.04827615065083e-23,"8","DISP3"
"CNTNAP22",4.62899547800357e-26,0.890001399979137,0.948,0.825,9.25799095600714e-23,"8","CNTNAP2"
"SYT141",4.83973632537495e-26,0.732597850948122,0.848,0.609,9.6794726507499e-23,"8","SYT14"
"ZBTB7C1",1.04711223861143e-25,0.743646821136748,0.805,0.655,2.09422447722286e-22,"8","ZBTB7C"
"CDH181",1.57760050187931e-25,0.282376113299723,0.983,0.804,3.15520100375862e-22,"8","CDH18"
"LINC01250",3.44585876567494e-25,0.293711494033487,0.823,0.554,6.89171753134988e-22,"8","LINC01250"
"SEMA6A4",3.79430770707488e-25,0.499917293412139,0.952,0.804,7.58861541414976e-22,"8","SEMA6A"
"TNFRSF192",9.26325914555552e-25,0.356726411223261,0.926,0.722,1.8526518291111e-21,"8","TNFRSF19"
"KCNIP41",1.03372718684596e-24,2.16750403819418,0.758,0.664,2.06745437369191e-21,"8","KCNIP4"
"RTN4RL1",1.12211847643266e-24,0.331781720855942,0.771,0.432,2.24423695286531e-21,"8","RTN4RL1"
"PCBP33",1.28670443565713e-24,0.358094876515123,0.991,0.728,2.57340887131425e-21,"8","PCBP3"
"ADARB22",1.35104159999119e-24,0.353298737546369,0.983,0.871,2.70208319998238e-21,"8","ADARB2"
"SLIT12",1.43063201108413e-24,0.497133450648109,0.996,0.776,2.86126402216826e-21,"8","SLIT1"
